"dv","task_group","var","task","retest_reliability","type","days","sample_size","reference","overall_difference","raw_fit","rt_acc","ddm_task","mturk","clinical","total_trial_numbers","condition_trial_numbers","mean_icc2.1","mean_icc3.k","mean_pearson"
"tower_of_london.num_optimal_solutions","Tower Of London","num optimal solutions","task",0.7,"Pearson",42,34,"Schnirman, Welsh and Retzlaff (1998)","overall","raw","",0,0,"",30,NA,0.348003850127042,0.513798852647544,0.351533408834614
"tower_of_london.num_optimal_solutions","Tower Of London","num optimal solutions","task",0.66,"ICC",3,48,"Keefe et al. (2004)","overall","raw","",0,0,"schizophrenic",22,NA,0.348003850127042,0.513798852647544,0.351533408834614
"tower_of_london.num_optimal_solutions","Tower Of London","num optimal solutions","task",0.77,"ICC",3,46,"Keefe et al. (2004)","overall","raw","",0,0,"schizophrenic",22,NA,0.348003850127042,0.513798852647544,0.351533408834614
"tower_of_london.num_optimal_solutions","Tower Of London","num optimal solutions","task",0.83,"ICC",3,18,"Keefe et al. (2004)","overall","raw","",0,0,"",22,NA,0.348003850127042,0.513798852647544,0.351533408834614
"tower_of_london.num_optimal_solutions","Tower Of London","num optimal solutions","task",0.73,"ICC",3,16,"Keefe et al. (2004)","overall","raw","",0,0,"",22,NA,0.348003850127042,0.513798852647544,0.351533408834614
"tower_of_london.num_optimal_solutions","Tower Of London","num optimal solutions","task",0.72,"Pearson",1,18,"Kaneda et al. (2007)","overall","raw","",0,0,"schizophrenic",NA,NA,0.348003850127042,0.513798852647544,0.351533408834614
"tower_of_london.num_optimal_solutions","Tower Of London","num optimal solutions","task",0.734,"ICC",7,27,"Köstering et al. (2015)","overall","raw","",0,0,"",24,NA,0.348003850127042,0.513798852647544,0.351533408834614
"tower_of_london.num_optimal_solutions","Tower Of London","num optimal solutions","task",0.33,"ICC",14,19,"Lemay et al. (2004)","overall","raw","",0,0,"",16,NA,0.348003850127042,0.513798852647544,0.351533408834614
"tower_of_london.planning_time","Tower Of London","planning time","task",0.39,"ICC",7,27,"Köstering et al. (2015)","overall","raw","rt",0,0,"",24,NA,0.408384591898074,0.576919395463129,0.409965067069553
"tower_of_london.planning_time","Tower Of London","planning time","task",0.83,"ICC",14,19,"Lemay et al. (2004)","overall","raw","rt",0,0,"",16,NA,0.408384591898074,0.576919395463129,0.409965067069553
"upps_impulsivity_survey.lack_of_perseverance","UPPS-P","lack of perseverance","survey",0.64,"Pearson",25,65,"Joiner (2007)","condition","fit","",0,0,"",10,NA,0.690411929259312,0.815591093676694,0.691709547920282
"upps_impulsivity_survey.lack_of_perseverance","UPPS-P","lack of perseverance","survey",0.83,"Pearson",9,126,"Weafer et al. (2013)","condition","fit","",0,0,"",10,NA,0.690411929259312,0.815591093676694,0.691709547920282
"upps_impulsivity_survey.lack_of_perseverance","UPPS-P","lack of perseverance","survey",0.73,"ICC",21,50,"Hedge, Powell and Sumner (2017)","condition","fit","",0,0,"",10,NA,0.690411929259312,0.815591093676694,0.691709547920282
"upps_impulsivity_survey.lack_of_perseverance","UPPS-P","lack of perseverance","survey",0.78,"ICC",21,62,"Hedge, Powell and Sumner (2017)","condition","fit","",0,0,"",10,NA,0.690411929259312,0.815591093676694,0.691709547920282
"upps_impulsivity_survey.lack_of_perseverance","UPPS-P","lack of perseverance","survey",0.9,"ICC",21,42,"Hedge, Powell and Sumner (2017)","condition","fit","",0,0,"",10,NA,0.690411929259312,0.815591093676694,0.691709547920282
"upps_impulsivity_survey.lack_of_premeditation","UPPS-P","lack of premeditation","survey",0.73,"Pearson",25,65,"Joiner (2007)","condition","fit","",0,0,"",11,NA,0.64686204736548,0.786524394339079,0.653020143559139
"upps_impulsivity_survey.lack_of_premeditation","UPPS-P","lack of premeditation","survey",0.81,"Pearson",9,126,"Weafer et al. (2013)","condition","fit","",0,0,"",11,NA,0.64686204736548,0.786524394339079,0.653020143559139
"upps_impulsivity_survey.lack_of_premeditation","UPPS-P","lack of premeditation","survey",0.66,"Pearson",360,407,"Kaiser (2015)","condition","fit","",0,0,"",11,NA,0.64686204736548,0.786524394339079,0.653020143559139
"upps_impulsivity_survey.lack_of_premeditation","UPPS-P","lack of premeditation","survey",0.74,"Pearson",360,407,"Kaiser (2015)","condition","fit","",0,0,"",11,NA,0.64686204736548,0.786524394339079,0.653020143559139
"upps_impulsivity_survey.lack_of_premeditation","UPPS-P","lack of premeditation","survey",0.7,"ICC",21,50,"Hedge, Powell and Sumner (2017)","condition","fit","",0,0,"",11,NA,0.64686204736548,0.786524394339079,0.653020143559139
"upps_impulsivity_survey.lack_of_premeditation","UPPS-P","lack of premeditation","survey",0.85,"ICC",21,62,"Hedge, Powell and Sumner (2017)","condition","fit","",0,0,"",11,NA,0.64686204736548,0.786524394339079,0.653020143559139
"upps_impulsivity_survey.lack_of_premeditation","UPPS-P","lack of premeditation","survey",0.88,"ICC",21,42,"Hedge, Powell and Sumner (2017)","condition","fit","",0,0,"",11,NA,0.64686204736548,0.786524394339079,0.653020143559139
"upps_impulsivity_survey.negative_urgency","UPPS-P","negative urgency","survey",0.73,"Pearson",25,65,"Joiner (2007)","condition","fit","",0,0,"",12,NA,0.706354394476921,0.826082054590976,0.707001826466992
"upps_impulsivity_survey.negative_urgency","UPPS-P","negative urgency","survey",0.86,"Pearson",9,126,"Weafer et al. (2013)","condition","fit","",0,0,"",12,NA,0.706354394476921,0.826082054590976,0.707001826466992
"upps_impulsivity_survey.negative_urgency","UPPS-P","negative urgency","survey",0.7,"Pearson",360,407,"Kaiser (2015)","condition","fit","",0,0,"",12,NA,0.706354394476921,0.826082054590976,0.707001826466992
"upps_impulsivity_survey.negative_urgency","UPPS-P","negative urgency","survey",0.74,"Pearson",360,407,"Kaiser (2015)","condition","fit","",0,0,"",12,NA,0.706354394476921,0.826082054590976,0.707001826466992
"upps_impulsivity_survey.negative_urgency","UPPS-P","negative urgency","survey",0.72,"ICC",21,50,"Hedge, Powell and Sumner (2017)","condition","fit","",0,0,"",12,NA,0.706354394476921,0.826082054590976,0.707001826466992
"upps_impulsivity_survey.negative_urgency","UPPS-P","negative urgency","survey",0.73,"ICC",21,62,"Hedge, Powell and Sumner (2017)","condition","fit","",0,0,"",12,NA,0.706354394476921,0.826082054590976,0.707001826466992
"upps_impulsivity_survey.negative_urgency","UPPS-P","negative urgency","survey",0.78,"ICC",21,42,"Hedge, Powell and Sumner (2017)","condition","fit","",0,0,"",12,NA,0.706354394476921,0.826082054590976,0.707001826466992
"upps_impulsivity_survey.positive_urgency","UPPS-P","positive urgency","survey",0.85,"Pearson",9,126,"Weafer et al. (2013)","condition","fit","",0,0,"",14,NA,0.61273792401223,0.757666213247978,0.613795870427681
"upps_impulsivity_survey.positive_urgency","UPPS-P","positive urgency","survey",0.8,"ICC",21,50,"Hedge, Powell and Sumner (2017)","condition","fit","",0,0,"",14,NA,0.61273792401223,0.757666213247978,0.613795870427681
"upps_impulsivity_survey.positive_urgency","UPPS-P","positive urgency","survey",0.82,"ICC",21,62,"Hedge, Powell and Sumner (2017)","condition","fit","",0,0,"",14,NA,0.61273792401223,0.757666213247978,0.613795870427681
"upps_impulsivity_survey.positive_urgency","UPPS-P","positive urgency","survey",0.85,"ICC",21,42,"Hedge, Powell and Sumner (2017)","condition","fit","",0,0,"",14,NA,0.61273792401223,0.757666213247978,0.613795870427681
"upps_impulsivity_survey.sensation_seeking","UPPS-P","sensation seeking","survey",0.86,"Pearson",25,65,"Joiner (2007)","condition","fit","",0,0,"",12,NA,0.725617847028216,0.841548250298743,0.730620690873946
"upps_impulsivity_survey.sensation_seeking","UPPS-P","sensation seeking","survey",0.93,"Pearson",9,126,"Weafer et al. (2013)","condition","fit","",0,0,"",12,NA,0.725617847028216,0.841548250298743,0.730620690873946
"upps_impulsivity_survey.sensation_seeking","UPPS-P","sensation seeking","survey",0.81,"Pearson",360,407,"Kaiser (2015)","condition","fit","",0,0,"",12,NA,0.725617847028216,0.841548250298743,0.730620690873946
"upps_impulsivity_survey.sensation_seeking","UPPS-P","sensation seeking","survey",0.88,"Pearson",360,407,"Kaiser (2015)","condition","fit","",0,0,"",12,NA,0.725617847028216,0.841548250298743,0.730620690873946
"upps_impulsivity_survey.sensation_seeking","UPPS-P","sensation seeking","survey",0.87,"ICC",21,50,"Hedge, Powell and Sumner (2017)","condition","fit","",0,0,"",12,NA,0.725617847028216,0.841548250298743,0.730620690873946
"upps_impulsivity_survey.sensation_seeking","UPPS-P","sensation seeking","survey",0.89,"ICC",21,62,"Hedge, Powell and Sumner (2017)","condition","fit","",0,0,"",12,NA,0.725617847028216,0.841548250298743,0.730620690873946
"upps_impulsivity_survey.sensation_seeking","UPPS-P","sensation seeking","survey",0.91,"ICC",21,42,"Hedge, Powell and Sumner (2017)","condition","fit","",0,0,"",12,NA,0.725617847028216,0.841548250298743,0.730620690873946
